category,layer,feature_idx,effect_size,accuracy,acc_delta,mean_entropy,ent_delta
both,35,5016,0.5105123268153658,0.6930636661444238,0.014242985329715463,0.48409401626012466,-0.04425495722894329
both,35,15927,0.48843273479219257,0.6940606751175046,0.11394388263779032,0.529512886315469,0.0011639128264010479
both,35,12159,0.45633313842090706,0.6923515168779376,-0.05697194131890626,0.5343100068008779,0.005961033311809971
both,35,10064,0.4461155799346693,0.6900726392251816,-0.2848597065945091,0.43092614528854645,-0.0974228282005215
both,36,7456,0.5705607552210223,0.6930636661444238,0.014242985329715463,0.4830286405980537,-0.045320332891014226
both,36,11111,0.5330428095044706,0.6924939467312349,-0.042728955989179696,0.5296961671594078,0.0013471936703398635
both,36,7353,0.41665574067216443,0.6912120780515596,-0.17091582395670768,0.4928394786891283,-0.035509494799939645
both,36,10177,0.41240611525065984,0.6895029198119926,-0.34183164791340426,0.5255967783113771,-0.002752195177690875
both,36,4624,0.4058446276137468,0.6926363765845321,-0.02848597065945313,0.5282482019139001,-0.00010077157516785729
both,37,7839,0.4839052168458805,0.6934909557043156,0.05697194131889516,0.4764686001220389,-0.05188037336702905
both,37,226,0.44018225229976465,0.6917817974647487,-0.11394388263780142,0.49449540577578877,-0.03385356771327919
both,37,5207,0.4114386934491633,0.6930636661444238,0.014242985329715463,0.5279149973416549,-0.0004339761474130288
both,37,295,0.39612502264871247,0.6946303945306936,0.17091582395669658,0.5261392276264363,-0.0022097458626316735
both,37,14951,0.3350729078389772,0.6924939467312349,-0.042728955989179696,0.5283293067181756,-1.9666770892379226e-05
both,38,606,0.5313208547208282,0.6919242273180458,-0.09970089730808596,0.49289296588017906,-0.035456007608888895
both,38,14186,0.42556922610935416,0.689787779518587,-0.31334567725396223,0.5665318350221223,0.03818286153305439
both,38,3949,0.4061422271388554,0.6919242273180458,-0.09970089730808596,0.5289657018076462,0.0006167283185782857
both,38,6353,0.3859222292793583,0.6907847884916678,-0.21364477994588738,0.5401203102382802,0.011771336749212269
both,38,3203,0.3832984878608029,0.6932060959977211,0.028485970659442028,0.5273580407074256,-0.0009909327816423064
both,39,6793,0.5202854487498395,0.6920666571713431,-0.08545791197835939,0.5139837457514703,-0.01436522773759763
both,39,4330,0.4731447555793413,0.6913545079048569,-0.15667283862698111,0.5277080025839462,-0.0006409709051217183
both,39,1064,0.44535708590250633,0.6927788064378294,-0.014242985329726565,0.5301772189640744,0.0018282454750064847
both,39,1537,0.4239378467352838,0.6899302093718843,-0.29910269192423566,0.4829418331878448,-0.04540714030122317
both,39,5304,0.3997669457611463,0.6936333855576129,0.07121492664862172,0.5295890169229437,0.0012400434338757371
both,40,7200,0.6018101485414792,0.6914969377581541,-0.14242985329725455,0.4817050408421661,-0.046643932646901864
both,40,696,0.5047402642956211,0.6932060959977211,0.028485970659442028,0.4425942840926949,-0.08575468939637304
both,40,7748,0.47118136023761464,0.6913545079048569,-0.15667283862698111,0.5169624535074316,-0.011386519981636312
both,40,15479,0.46931827953985455,0.6936333855576129,0.07121492664862172,0.5276017697275985,-0.0007472037614694171
both,40,1973,0.42045058925581785,0.6917817974647487,-0.11394388263780142,0.5287622490221825,0.00041327553311454324
both,41,7335,0.5563427549313895,0.6856573137729668,-0.7263922518159882,0.5113328758678076,-0.01701609762126033
both,41,4991,0.5065681387487158,0.6914969377581541,-0.14242985329725455,0.5291683419456593,0.0008193684565913628
both,41,52,0.4172286917996613,0.6919242273180458,-0.09970089730808596,0.5280996366001691,-0.0002493368888988323
both,41,3277,0.40737751076896006,0.6930636661444238,0.014242985329715463,0.5282876202914978,-6.135319757016866e-05
both,41,4018,0.37132513302898124,0.6926363765845321,-0.02848597065945313,0.5284099878330739,6.101434400596073e-05
